"Id_accident";"Lettre Conventionnelle Véhicule";"Année";"Lieu Admin Actuel - Territoire Nom";"CNIT";"Catégorie véhicule";"Age véhicule"
"67 184 086";"A";"2023";"Métropole";"M10RENVPE65L450";"VT";"0"
"67 184 087";"A";"2023";"Métropole";"M10MN1VP003U509";"VT";"7"
"67 184 088";"A";"2023";"Métropole";"N/A";"Cyclo";"0"
"67 184 088";"B";"2023";"Métropole";"M10CHEVP000K153";"VT";"12"
"67 184 089";"A";"2023";"Métropole";"N/A";"Cyclo";"23"
"67 184 089";"B";"2023";"Métropole";"MPL86F4U8163";"VT";"16"
"67 184 090";"A";"2023";"Métropole";"L3EYAMM20001331";"Moto lourde";"10"
"67 184 091";"A";"2023";"Métropole";"L3EPGTM1000V710";"Moto lourde";"10"
"67 184 091";"B";"2023";"Métropole";"MFD50H2C8209";"VT";"14"
"67 184 092";"A";"2023";"Métropole";"MVW51J2CFB80";"VT";"14"
"67 184 093";"A";"2023";"Métropole";"MPE3311K4253";"VT";"17"
"67 184 094";"A";"2023";"Métropole";"MAU98J1V3105";"VT";"N/A"
"67 184 094";"B";"2023";"Métropole";"N/A";"VT";"13"
"67 184 095";"A";"2023";"Métropole";"L6EMCC4M000F572";"Autres";"4"
"67 184 095";"B";"2023";"Métropole";"M10CTRVP066R141";"VT";"5"
"67 184 096";"A";"2023";"Métropole";"M10CTRVP0082623";"VT";"8"
"67 184 098";"A";"2023";"Métropole";"VG5SA0920052048";"Cyclo";"20"
"67 184 098";"B";"2023";"Métropole";"M10SKDVP012R809";"VT";"5"
"67 184 099";"A";"2023";"Métropole";"MRE5224E1928";"VT";"14"
"67 184 100";"A";"2023";"Métropole";"M10VWGVP000M593";"VT";"10"
"67 184 100";"B";"2023";"Métropole";"M10VWGVP216Z559";"VT";"11"
"67 184 101";"A";"2023";"Métropole";"N/A";"VT";"0"
"67 184 102";"A";"2023";"Métropole";"M10VWGVPH14E711";"VT";"18"
"67 184 102";"B";"2023";"Métropole";"MCT1011TN299";"VT";"15"
"67 184 103";"B";"2023";"Métropole";"MFT1011HV737";"VT";"16"
"67 184 104";"A";"2023";"Métropole";"M10CTRVP004R518";"VT";"9"
"67 184 105";"A";"2023";"Métropole";"M10RENVP4788853";"VT";"7"
"67 184 105";"B";"2023";"Métropole";"L3EKWAM20000467";"Moto lourde";"0"
"67 184 106";"A";"2023";"Métropole";"M10BMWBVP033F74";"VT";"5"
"67 184 107";"A";"2023";"Métropole";"M10RENVP0004055";"VT";"N/A"
"67 184 107";"B";"2023";"Métropole";"L3EPGTML125N568";"Moto légère";"N/A"
"67 184 108";"A";"2023";"Métropole";"MRE5222EM565";"VT";"15"
"67 184 108";"B";"2023";"Métropole";"L1EMA1CL000H214";"Cyclo";"2"
"67 184 109";"A";"2023";"Métropole";"L1EPGGCL001G357";"Cyclo";"1"
"67 184 110";"B";"2023";"Métropole";"MVV7812RA608";"VT";"15"
"67 184 111";"A";"2023";"Métropole";"L1ERJUCL000Y116";"Cyclo";"1"
"67 184 112";"A";"2023";"Métropole";"MLC5101A4482";"VT";"14"
"67 184 114";"A";"2023";"Métropole";"M10SKDVP021Y904";"VT";"3"
"67 184 114";"B";"2023";"Métropole";"M10SETVP001F543";"VT";"9"
"67 184 115";"A";"2023";"Métropole";"N/A";"VU";"14"
"67 184 116";"A";"2023";"Métropole";"MRE5222EF558";"VT";"15"
"67 184 117";"B";"2023";"Métropole";"M10MCDVP008P860";"VT";"12"
"67 184 117";"C";"2023";"Métropole";"M10SKDVP024N308";"VT";"3"
"67 184 117";"PA";"2023";"Métropole";"M10NSSVP005P687";"VT";"9"
"67 184 118";"A";"2023";"Métropole";"L1EPGGCL0009351";"Cyclo";"6"
"67 184 118";"B";"2023";"Métropole";"N10RENCT306B202";"VU";"10"
"67 184 119";"B";"2023";"Métropole";"M10PGTVP082J478";"VT";"2"
"67 184 120";"A";"2023";"Métropole";"N/A";"Moto lourde";"3"
"67 184 121";"A";"2023";"Métropole";"N10PELCT547P862";"VU";"5"
"67 184 122";"A";"2023";"Métropole";"N10PGTCT0639872";"VU";"5"
"67 184 122";"B";"2023";"Métropole";"N/A";"Cyclo";"14"
"67 184 123";"A";"2023";"Métropole";"L1EPGTCL0128325";"Cyclo";"5"
"67 184 123";"B";"2023";"Métropole";"MPL12D1FP821";"VT";"16"
"67 184 124";"A";"2023";"Métropole";"M10PGTVP0006827";"VT";"11"
"67 184 126";"A";"2023";"Métropole";"M10PGTVP064R589";"VT";"5"
"67 184 127";"A";"2023";"Métropole";"M10SETVP002S131";"VT";"10"
"67 184 127";"B";"2023";"Métropole";"LJH14K30C112";"Moto lourde";"17"
"67 184 128";"A";"2023";"Métropole";"N/A";"VT";"14"
"67 184 129";"A";"2023";"Métropole";"N10FATCT236U664";"VU";"2"
"67 184 130";"A";"2023";"Métropole";"N/A";"VT";"17"
"67 184 131";"A";"2023";"Métropole";"M10CPFVP0000645";"VT";"2"
"67 184 132";"A";"2023";"Métropole";"MFD53G2Y9707";"VT";"15"
"67 184 132";"B";"2023";"Métropole";"M10PGTVP0996764";"VT";"2"
"67 184 133";"A";"2023";"Métropole";"M10MCWVPH42U423";"VT";"3"
"67 184 133";"B";"2023";"Métropole";"MRE001AEW462";"VT";"25"
"67 184 133";"C";"2023";"Métropole";"N/A";"VT";"0"
"67 184 134";"A";"2023";"Métropole";"MHY1022U6008";"VT";"18"
"67 184 134";"B";"2023";"Métropole";"LKY92E204511";"Moto légère";"10"
"67 184 135";"A";"2023";"Métropole";"N/A";"Cyclo";"0"
"67 184 136";"A";"2023";"Métropole";"L3EMBKML000B008";"Moto légère";"12"
"67 184 137";"A";"2023";"Métropole";"N/A";"VT";"14"
"67 184 137";"B";"2023";"Métropole";"N/A";"VT";"11"
"67 184 138";"A";"2023";"Métropole";"MCT5206LS501";"VT";"18"
"67 184 139";"A";"2023";"Métropole";"M10CTRVP0008928";"VT";"12"
"67 184 139";"B";"2023";"Métropole";"MBM3724CJ248";"VT";"22"
"67 184 140";"A";"2023";"Métropole";"N/A";"PL";"5"
"67 184 140";"B";"2023";"Métropole";"ZCFAG1ED6026725";"Autres";"5"
"67 184 141";"A";"2023";"Métropole";"N/A";"Autres";"18"
"67 184 141";"B";"2023";"Métropole";"M10HMCVP000F528";"VT";"11"
"67 184 142";"Z";"2023";"Métropole";"N/A";"VT";"23"
"67 184 143";"A";"2023";"Métropole";"N/A";"VT";"26"
"67 184 144";"B";"2023";"Métropole";"N/A";"VT";"0"
"67 184 145";"A";"2023";"Métropole";"M10ALFVP0005171";"VT";"12"
"67 184 145";"B";"2023";"Métropole";" 	M10RENVPD24R4";"VT";"1"
"67 184 146";"A";"2023";"Métropole";"N/A";"VT";"28"
"67 184 148";"A";"2023";"Métropole";"MRE5306A6792";"VT";"21"
"67 184 148";"B";"2023";"Métropole";"L1EPGTCL009U023";"Cyclo";"9"
"67 184 149";"A";"2023";"Métropole";"N/A";"VT";"9"
"67 184 150";"A";"2023";"Métropole";"MRE5116SK746";"VT";"18"
"67 184 150";"B";"2023";"Métropole";"N30RENTR518P102";"PL";"4"
"67 184 151";"A";"2023";"Métropole";"L3EHNDM2000S008";"Moto lourde";"11"
"67 184 152";"A";"2023";"Métropole";"M10DACVP001W366";"VT";"4"
"67 184 152";"B";"2023";"Métropole";"L1ETNYCL000V103";"Cyclo";"1"
"67 184 154";"A";"2023";"Métropole";"MJN5412EY141";"VT";"22"
"67 184 154";"B";"2023";"Métropole";"MPE5312M0081";"VT";"18"
"67 184 155";"A";"2023";"Métropole";"N/A";"Cyclo";"8"
"67 184 155";"B";"2023";"Métropole";"N/A";"VT";"N/A"
"67 184 156";"A";"2023";"Métropole";"M10BMWVP016R606";"VT";"9"
"67 184 156";"B";"2023";"Métropole";"MAU95C2FX220";"VT";"18"
"67 184 157";"A";"2023";"Métropole";"MMB78G2CY735";"VT";"19"
"67 184 158";"A";"2023";"Métropole";"M10MCWVPB345572";"VT";"3"
"67 184 158";"B";"2023";"Métropole";"M10CTRVP0729117";"VT";"N/A"
"67 184 160";"A";"2023";"DOM";"LPG21C209049";"Cyclo";"7"
"67 184 160";"B";"2023";"DOM";"WMA18DZZ0MY4309";"PL";"0"
"67 184 161";"A";"2023";"Métropole";"M10MN1VP003B174";"VT";"7"
"67 184 161";"B";"2023";"Métropole";"M10RENVP4248217";"VT";"8"
"67 184 162";"A";"2023";"Métropole";"N/A";"VU";"32"
"67 184 162";"B";"2023";"Métropole";"M10AUDVP006V694";"VT";"10"
"67 184 163";"A";"2023";"Métropole";"VF6SHFF24710148";"PL";"15"
"67 184 164";"A";"2023";"Métropole";"M10MCDVPGJ9C960";"VT";"9"
"67 184 164";"B";"2023";"Métropole";"M10HMCVP002A618";"VT";"4"
"67 184 164";"C";"2023";"Métropole";"M10AUDVP014P001";"VT";"7"
"67 184 165";"A";"2023";"Métropole";"MCT7316VD107";"VT";"15"
"67 184 165";"B";"2023";"Métropole";"M10PGTVP048R580";"VT";"6"
"67 184 166";"A";"2023";"Métropole";"M10VWGVP327X967";"VT";"10"
"67 184 167";"A";"2023";"Métropole";"L3EHNDML0003169";"Moto légère";"10"
"67 184 167";"B";"2023";"Métropole";"M10SUZVP0004597";"VT";"9"
"67 184 168";"A";"2023";"Métropole";"M10CTRVP0125622";"VT";"8"
"67 184 168";"B";"2023";"Métropole";"M10PGTVP1290922";"VT";"0"
"67 184 169";"A";"2023";"DOM";"VF31CHDZE516258";"VT";"26"
"67 184 169";"B";"2023";"DOM";"M10RENVPC92E506";"VT";"1"
"67 184 171";"B";"2023";"Métropole";"N/A";"VT";"7"
"67 184 172";"A";"2023";"DOM";"MG11302JV209";"VT";"N/A"
"67 184 173";"A";"2023";"DOM";"JH2RC36A5VM1021";"Moto lourde";"25"
"67 184 173";"B";"2023";"DOM";"M10SETVP001Z394";"VT";"9"
"67 184 174";"A";"2023";"DOM";"L1EMBKCL0004023";"Cyclo";"5"
"67 184 175";"A";"2023";"DOM";"L1ESHECL0008093";"Cyclo";"0"
"67 184 175";"B";"2023";"DOM";"LMP21C10N026";"Cyclo";"12"
"67 184 176";"A";"2023";"Autres OM";"N/A";"VT";"N/A"
"67 184 176";"B";"2023";"Autres OM";"N/A";"Moto lourde";"N/A"
"67 184 177";"A";"2023";"Métropole";"M10DACVP0018669";"VT";"3"
"67 184 178";"A";"2023";"Métropole";"L1EBETCL000H071";"Cyclo";"10"
"67 184 179";"A";"2023";"Métropole";"MCT5514MQ252";"VT";"14"
"67 184 180";"A";"2023";"Métropole";"N/A";"VT";"N/A"
"67 184 182";"A";"2023";"Métropole";"MJT5062VY286";"VT";"17"
"67 184 183";"A";"2023";"Métropole";"N/A";"VU";"2"
"67 184 184";"A";"2023";"Métropole";"N/A";"PL";"17"
"67 184 185";"A";"2023";"Métropole";"LGG94H70P676";"Moto lourde";"7"
"67 184 185";"B";"2023";"Métropole";"M10JT0VP020N167";"VT";"4"
"67 184 186";"A";"2023";"Métropole";"L3EPGGML000N792";"Moto légère";"4"
"67 184 186";"B";"2023";"Métropole";"N/A";"VU";"20"
"67 184 186";"C";"2023";"Métropole";"M10VWGVPT45J578";"VT";"4"
"67 184 187";"A";"2023";"Métropole";"M10VWOVPJ63P097";"VT";"7"
"67 184 187";"B";"2023";"Métropole";"WBA3D11000F3966";"VT";"8"
"67 184 187";"C";"2023";"Métropole";"N10CTRCT0087492";"VU";"9"
"67 184 188";"A";"2023";"Métropole";"M10RENVP000R878";"VT";"13"
"67 184 189";"A";"2023";"Métropole";"SHHKR288CN02599";"VT";"10"
"67 184 189";"B";"2023";"Métropole";"ZDCPC41A07F0107";"Moto lourde";"15"
"67 184 190";"A";"2023";"Métropole";"N10VECCTKC44681";"VU";"2"
"67 184 190";"B";"2023";"Métropole";"M10PGTVP082N482";"VT";"3"
"67 184 190";"C";"2023";"Métropole";"N10MCZCT013C272";"VU";"4"
"67 184 190";"D";"2023";"Métropole";"M10MCDVPUW4P078";"VT";"6"
"67 184 190";"E";"2023";"Métropole";"N10RENCT4168610";"VU";"7"
"67 184 190";"F";"2023";"Métropole";"N10RENCTE143920";"VU";"0"
"67 184 191";"A";"2023";"Métropole";"L3EYAMML000L526";"Moto légère";"9"
"67 184 191";"B";"2023";"Métropole";"M10PGTVP1291923";"VT";"1"
"67 184 192";"A";"2023";"Métropole";"N/A";"VT";"26"
"67 184 192";"B";"2023";"Métropole";"L5EPGGTM0005635";"Moto lourde";"6"
"67 184 193";"B";"2023";"Métropole";"M10RENVPB83P845";"VT";"2"
"67 184 193";"Z";"2023";"Métropole";"N/A";"VT";"15"
"67 184 194";"A";"2023";"Métropole";"M10SUZVP000K164";"VT";"10"
"67 184 194";"B";"2023";"Métropole";"MRE1001FK465";"VT";"23"
"67 184 195";"A";"2023";"Métropole";"L3EHNDM2001J324";"Moto lourde";"0"
"67 184 195";"B";"2023";"Métropole";"L3EYAMM20019011";"Moto lourde";"0"
"67 184 196";"A";"2023";"Métropole";"M10CTRVP051S024";"VT";"5"
"67 184 196";"B";"2023";"Métropole";"L3EYAMML0003799";"Moto légère";"6"
"67 184 197";"A";"2023";"Métropole";"MCT1012TD456";"VT";"13"
"67 184 197";"B";"2023";"Métropole";"M10RENVP000T008";"VT";"13"
"67 184 198";"A";"2023";"Métropole";"N/A";"VT";"4"
"67 184 198";"B";"2023";"Métropole";"N/A";"Autres";"28"
"67 184 199";"A";"2023";"Métropole";"L3EHNDM20004020";"Moto lourde";"12"
"67 184 200";"A";"2023";"Métropole";"M10PGTVP129M071";"VT";"1"
"67 184 201";"A";"2023";"Métropole";"N/A";"Moto légère";"14"
"67 184 201";"B";"2023";"Métropole";"M10K1AVP0026016";"VT";"8"
"67 184 202";"A";"2023";"Métropole";"M10NSSVP033A911";"VT";"4"
"67 184 203";"A";"2023";"Métropole";"L1ESYMCL000T527";"Cyclo";"2"
"67 184 204";"A";"2023";"Métropole";"M10K1AVP0046280";"VT";"1"
"67 184 204";"B";"2023";"Métropole";"LJH92E20Z173";"Moto légère";"15"
"67 184 205";"A";"2023";"Métropole";"N/A";"VU";"6"
"67 184 206";"A";"2023";"Métropole";"LJS92E20K377";"Moto légère";"15"
"67 184 207";"A";"2023";"Métropole";"L1EMA1CL000S225";"Cyclo";"0"
"67 184 207";"B";"2023";"Métropole";"N/A";"Autres";"N/A"
"67 184 208";"A";"2023";"Métropole";"N/A";"PL";"3"
"67 184 209";"A";"2023";"Métropole";"M10RENVP013J893";"VT";"10"
"67 184 210";"A";"2023";"Métropole";"ZX600F002609";"Moto lourde";"28"
"67 184 210";"B";"2023";"Métropole";"M10MCZVPG094040";"VT";"5"
"67 184 210";"C";"2023";"Métropole";"LXM41J803036";"Autres";"20"
"67 184 210";"D";"2023";"Métropole";"N/A";"VT";"12"
"67 184 211";"A";"2023";"Métropole";"M10PGTVP0018149";"VT";"11"
"67 184 212";"A";"2023";"Métropole";"M10MN1VP006S249";"VT";"6"
"67 184 215";"A";"2023";"Métropole";"M10PELVP0024675";"VT";"12"
"67 184 215";"B";"2023";"Métropole";"L3EDUCM2000L423";"Moto lourde";"0"
"67 184 216";"A";"2023";"Métropole";"M10RENVPA531534";"VT";"3"
"67 184 217";"A";"2023";"DOM";"M10BMWVP0020109";"VT";"13"
"67 184 218";"A";"2023";"Autres OM";"N/A";"Moto légère";"33"
"67 184 219";"A";"2023";"DOM";"L1EPGTCL076G086";"Cyclo";"2"
"67 184 219";"B";"2023";"DOM";"MPE1112X9779";"VT";"14"
"67 184 220";"A";"2023";"Métropole";"L3EYAMM1000A984";"Moto lourde";"2"
"67 184 220";"B";"2023";"Métropole";"MJT6784UP428";"VT";"14"
"67 184 220";"C";"2023";"Métropole";"N/A";"VT";"N/A"
"67 184 221";"A";"2023";"Métropole";"N/A";"VT";"7"
"67 184 221";"B";"2023";"Métropole";"MAU55D2GA138";"VT";"18"
"67 184 221";"C";"2023";"Métropole";"M10VWGVP056K546";"VT";"11"
"67 184 222";"A";"2023";"Métropole";"L1EPGTCL125H318";"Cyclo";"0"
"67 184 223";"A";"2023";"Métropole";"N/A";"Cyclo";"N/A"
"67 184 224";"A";"2023";"Métropole";"VF611A364KD0205";"PL";"4"
"67 184 225";"A";"2023";"Métropole";"L6EMCC4M000L578";"Autres";"3"
"67 184 225";"B";"2023";"Métropole";"LYM92E20V267";"Moto légère";"14"
"67 184 226";"A";"2023";"Métropole";"N/A";"VT";"28"
"67 184 226";"B";"2023";"Métropole";"MAU55A1GB884";"VT";"20"
"67 184 227";"A";"2023";"Métropole";"N/A";"VT";"15"
"67 184 227";"B";"2023";"Métropole";"N/A";"VT";"6"
"67 184 228";"A";"2023";"Métropole";"M10HMCVP001U445";"VT";"7"
"67 184 228";"B";"2023";"Métropole";"L3EYAMM20014006";"Moto lourde";"1"
"67 184 230";"A";"2023";"Métropole";"MKA1002RJ784";"VT";"14"
"67 184 230";"B";"2023";"Métropole";"N/A";"Indéterminable";"N/A"
"67 184 232";"A";"2023";"Métropole";"M10PGTVP007G866";"VT";"8"
"67 184 232";"B";"2023";"Métropole";"N/A";"PL";"3"
"67 184 233";"A";"2023";"Autres OM";"N/A";"VU";"18"
"67 184 234";"A";"2023";"Métropole";"N/A";"VT";"22"
"67 184 234";"B";"2023";"Métropole";"T10KRRTA000A160";"Autres";"9"
"67 184 235";"A";"2023";"Métropole";"N10RENVSD24H581";"VU";"1"
"67 184 235";"B";"2023";"Métropole";"N30DFATRH106880";"PL";"0"
"67 184 237";"A";"2023";"Métropole";"M10FRDVP242N944";"VT";"5"
"67 184 237";"B";"2023";"Métropole";"L3EBMWM2060A414";"Moto lourde";"3"
"67 184 238";"A";"2023";"Métropole";"M10DACVP0006014";"VT";"14"
"67 184 238";"B";"2023";"Métropole";"M10JT0VP002G530";"VT";"11"
"67 184 238";"C";"2023";"Métropole";"N30MCWTRV472932";"PL";"3"
"67 184 239";"A";"2023";"Métropole";"MRE001APR155";"VT";"24"
"67 184 239";"B";"2023";"Métropole";"M10RENVP323E748";"VT";"9"
"67 184 240";"A";"2023";"Métropole";"N/A";"Autres";"16"
"67 184 241";"A";"2023";"Métropole";"N/A";"VT";"21"
"67 184 241";"B";"2023";"Métropole";"L3EYAMM2000J409";"Moto lourde";"9"
"67 184 242";"A";"2023";"Métropole";"M10CTRVP041T035";"VT";"7"
"67 184 243";"A";"2023";"Métropole";"M10VWGVPX75H763";"VT";"2"
"67 184 243";"B";"2023";"Métropole";"L3EYAMML000F071";"Moto légère";"10"
"67 184 244";"A";"2023";"Métropole";"N/A";"Moto lourde";"N/A"
"67 184 245";"A";"2023";"Métropole";"MRE5304AK652";"VT";"22"
"67 184 246";"A";"2023";"Métropole";"MRE5326AV815";"VT";"15"
"67 184 247";"A";"2023";"Métropole";"M10RENVP308R934";"VT";"10"
"67 184 248";"A";"2023";"Métropole";"M10DACVP001W366";"VT";"4"
"67 184 248";"B";"2023";"Métropole";"MPE5212MK136";"VT";"18"
"67 184 249";"A";"2023";"Métropole";"LKY22E20S154";"Moto légère";"18"
"67 184 250";"A";"2023";"Métropole";"MPE5204CC778";"VT";"21"
"67 184 251";"A";"2023";"Métropole";"MBM1921CW994";"VT";"20"
"67 184 252";"A";"2023";"Métropole";"M10CTRVP043D380";"VT";"6"
"67 184 252";"B";"2023";"Métropole";"L3EKYMML000L505";"Moto légère";"7"
"67 184 253";"A";"2023";"Métropole";"N/A";"Moto lourde";"23"
"67 184 254";"A";"2023";"Métropole";"N/A";"Cyclo";"N/A"
"67 184 255";"A";"2023";"Métropole";"M1GLDRVP003A857";"VT";"2"
"67 184 256";"A";"2023";"Métropole";"M10RENVP0189624";"VT";"10"
"67 184 257";"A";"2023";"Métropole";"N/A";"VU";"24"
"67 184 258";"A";"2023";"Métropole";"N/A";"Moto lourde";"33"
"67 184 259";"A";"2023";"Métropole";"MVW54K41KI63";"VT";"14"
"67 184 259";"B";"2023";"Métropole";"LHD17N40F054";"Moto lourde";"22"
"67 184 260";"A";"2023";"Métropole";"MCT1001RG974";"VT";"15"
"67 184 260";"B";"2023";"Métropole";"N10CTRCT057U574";"VU";"5"
"67 184 261";"A";"2023";"Métropole";"M10PGTVP0111556";"VT";"8"
"67 184 262";"A";"2023";"Métropole";"L3EAPRM2000A053";"Moto lourde";"10"
"67 184 262";"B";"2023";"Métropole";"M10PELVP601N871";"VT";"4"
"67 184 263";"A";"2023";"Métropole";"L3EKWAM10008307";"Moto lourde";"4"
"67 184 264";"A";"2023";"Métropole";"LHD17N40B183";"Moto lourde";"18"
"67 184 265";"A";"2023";"Métropole";"MRE5331AD418";"VT";"14"
"67 184 265";"B";"2023";"Métropole";"MPE1302K2644";"VT";"22"
"67 184 266";"A";"2023";"Métropole";"VF1KC0HGF203920";"VT";"0"
"67 184 267";"A";"2023";"Métropole";"N30DFATR429G112";"PL";"5"
"67 184 267";"B";"2023";"Métropole";"N30MCZTRCF7Z352";"PL";"4"
"67 184 268";"A";"2023";"DOM";"LTH1AL406282";"Moto lourde";"11"
"67 184 269";"A";"2023";"Métropole";"L1EPGGCL000J263";"Cyclo";"9"
"67 184 270";"A";"2023";"Métropole";"M10RENVP168X825";"VT";"10"
"67 184 271";"A";"2023";"DOM";"M10HMCVP002D876";"VT";"3"
"67 184 271";"B";"2023";"DOM";"M10PGTVP0018052";"VT";"12"
"67 184 271";"C";"2023";"DOM";"M10RENVPC89A823";"VT";"1"
"67 184 272";"A";"2023";"Métropole";"MPE5202MV730";"VT";"20"
"67 184 272";"B";"2023";"Métropole";"WMA10KZZ9MM8847";"PL";"2"
"67 184 273";"A";"2023";"Métropole";"N/A";"Autres";"2"
"67 184 273";"C";"2023";"Métropole";"M10JEPVP000R957";"VT";"5"
"67 184 274";"A";"2023";"Métropole";"M10CTRVP039L744";"VT";"7"
"67 184 275";"A";"2023";"Métropole";"N/A";"Autres";"N/A"
"67 184 276";"A";"2023";"Métropole";"L3EKWAM20002106";"Moto lourde";"11"
"67 184 277";"A";"2023";"Métropole";"LYM12E20E416";"Moto légère";"15"
"67 184 278";"A";"2023";"Métropole";"L3EYAMM2000C791";"Moto lourde";"3"
"67 184 278";"B";"2023";"Métropole";"M10PGTVP2013271";"VT";"0"
"67 184 279";"A";"2023";"Métropole";"M10PGTVP071A347";"VT";"4"
"67 184 280";"A";"2023";"Métropole";"L1EKYMCL000V598";"Cyclo";"2"
"67 184 280";"B";"2023";"Métropole";"M10PGTVP000K356";"VT";"12"
"67 184 281";"A";"2023";"Métropole";"N/A";"VT";"14"
"67 184 281";"B";"2023";"Métropole";" M10MN1VP000P05";"VT";"13"
"67 184 282";"A";"2023";"Métropole";"M10CTRVP000C386";"VT";"13"
"67 184 282";"B";"2023";"Métropole";"N10FATCT087J449";"VU";"4"
"67 184 283";"A";"2023";"Métropole";"M10RENVP002J358";"VT";"11"
"67 184 284";"A";"2023";"Métropole";"MCT5202PV677";"VT";"9"
"67 184 285";"A";"2023";"Métropole";"L1ECNBCL000C074";"Cyclo";"1"
"67 184 286";"A";"2023";"Métropole";"N/A";"VT";"32"
"67 184 287";"A";"2023";"Métropole";"L3EBKVML000F003";"Moto légère";"0"
"67 184 288";"A";"2023";"Métropole";"M10PGTVPO56M338";"VT";"6"
"67 184 288";"B";"2023";"Métropole";"N/A";"Cyclo";"3"
"67 184 289";"A";"2023";"Métropole";"M30HEUTC0031746";"TC";"0"
"67 184 290";"A";"2023";"Métropole";"N/A";"Moto lourde";"21"
"67 184 290";"B";"2023";"Métropole";"L3ETPHM2000P677";"Moto lourde";"5"
"67 184 290";"C";"2023";"Métropole";"MRE3426AH057";"VT";"17"
"67 184 291";"A";"2023";"Métropole";"L3EKWAM2000T036";"Moto lourde";"12"
"67 184 291";"B";"2023";"Métropole";"M10CTRVP004V947";"VT";"10"
"67 184 292";"A";"2023";"Métropole";"N/A";"VT";"18"
"67 184 292";"B";"2023";"Métropole";"L3EYAMML001J002";"Moto légère";"2"
"67 184 293";"A";"2023";"Métropole";"L3EKTMM1000J247";"Moto lourde";"0"
"67 184 293";"B";"2023";"Métropole";"M10FRDVP455K304";"VT";"0"
"67 184 295";"A";"2023";"Métropole";"MPE7512PB257";"VT";"17"
"67 184 295";"B";"2023";"Métropole";"M10PGTVP076T458";"VT";"0"
"67 184 296";"A";"2023";"Métropole";"M10CTRVP0040564";"VT";"10"
"67 184 297";"A";"2023";"Métropole";"M10FRDVP018K547";"VT";"10"
"67 184 297";"B";"2023";"Métropole";"N/A";"VT";"N/A"
"67 184 298";"A";"2023";"Métropole";"N/A";"VT";"0"
"67 184 298";"B";"2023";"Métropole";"N/A";"PL";"11"
"67 184 299";"A";"2023";"Métropole";"M10AUDVP0075351";"VT";"10"
"67 184 299";"B";"2023";"Métropole";"M10PGTVP085A854";"VT";"2"
"67 184 300";"A";"2023";"Métropole";"N/A";"Cyclo";"N/A"
"67 184 300";"B";"2023";"Métropole";"N/A";"VT";"N/A"
"67 184 301";"A";"2023";"Métropole";"N/A";"VT";"N/A"
"67 184 301";"B";"2023";"Métropole";"N/A";"Moto lourde";"N/A"
"67 184 302";"A";"2023";"Métropole";"MMB53N3DZ636";"VT";"18"
"67 184 303";"A";"2023";"Métropole";"N/A";"VT";"N/A"
"67 184 303";"B";"2023";"Métropole";"N/A";"VU";"N/A"
"67 184 304";"A";"2023";"Métropole";"N/A";"VT";"13"
"67 184 305";"A";"2023";"Métropole";"N/A";"Moto lourde";"11"
"67 184 305";"B";"2023";"Métropole";"N/A";"TC";"N/A"
"67 184 305";"C";"2023";"Métropole";"N/A";"VT";"2"
"67 184 306";"A";"2023";"Métropole";"M10RENVP349S481";"VT";"9"
"67 184 311";"A";"2023";"Métropole";"W0L0TGF75521732";"VT";"18"
"67 184 311";"B";"2023";"Métropole";"M10RENVP000C839";"VT";"12"
"67 184 311";"C";"2023";"Métropole";"N/A";"VU";"3"
"67 184 312";"A";"2023";"Métropole";"L1EAPRCL000U489";"Cyclo";"2"
"67 184 313";"A";"2023";"Métropole";"M10RENVP491K223";"VT";"6"
"67 184 313";"B";"2023";"Métropole";"M10CTRVP0009674";"VT";"12"
"67 184 314";"A";"2023";"Métropole";"N/A";"VT";"N/A"
"67 184 314";"B";"2023";"Métropole";"VF7VDPB0042PB57";"VT";"N/A"
"67 184 316";"A";"2023";"Métropole";"M10RENVP382C784";"VT";"9"
"67 184 316";"B";"2023";"Métropole";"L3EHNDML001V354";"Moto légère";"0"
"67 184 317";"A";"2023";"Métropole";"MPE5201D3458";"VT";"22"
"67 184 318";"A";"2023";"DOM";"M10PGTVP0852846";"VT";"2"
"67 184 318";"B";"2023";"DOM";"L1EKGCCL000R015";"Cyclo";"0"
"67 184 319";"A";"2023";"Métropole";"N/A";"VU";"N/A"
"67 184 320";"B";"2023";"Métropole";"N/A";"VT";"19"
"67 184 321";"A";"2023";"DOM";"M10PGTVP000E314";"VT";"13"
"67 184 321";"B";"2023";"DOM";"M10HMCVP002W313";"VT";"5"
"67 184 322";"A";"2023";"Métropole";"M10MCWVPFZ1R463";"VT";"1"
"67 184 323";"A";"2023";"DOM";"N/A";"Cyclo";"22"
"67 184 323";"B";"2023";"DOM";"N/A";"VT";"17"
"67 184 324";"A";"2023";"Autres OM";"N/A";"VT";"17"
"67 184 325";"A";"2023";"Métropole";"M10PGTVP176U262";"VT";"0"
"67 184 325";"B";"2023";"Métropole";"L3EKWAM20000370";"Moto lourde";"2"
"67 184 327";"A";"2023";"Métropole";"N10PGTCT124U081";"VU";"1"
"67 184 327";"B";"2023";"Métropole";"MHY5624VG376";"VT";"14"
"67 184 328";"A";"2023";"Métropole";"N/A";"VT";"N/A"
"67 184 328";"B";"2023";"Métropole";"N/A";"VT";"6"
"67 184 329";"A";"2023";"Métropole";"M10JT0VP027E345";"VT";"3"
